,Household No.,HHLD Visit,Meal,Dish List
295,60104,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
296,60108,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
297,60108,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', 'Milk']"
298,60108,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, nan, 'Water']"
299,60109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
300,60109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
301,60109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Milk']"
302,60112,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
303,60112,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
304,60112,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Fresh Fruit']"
305,61005,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
306,61005,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
307,61005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
308,61006,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
309,61006,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan]"
310,61006,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
311,61105,First WD,Breakfast,"['Boiled Rice', nan, nan]"
312,61105,Second WD,Breakfast,"['Boiled Rice', 'Processed Meat', nan, 'Boiled Pork']"
313,61105,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
314,70001,First WD,Breakfast,"[nan, 'Boiled Rice']"
315,70001,Second WD,Breakfast,"['Fried Fish', 'Boiled Egg', 'Sweets', 'Water']"
316,70001,Third WE,Breakfast,"['Boiled Rice', nan]"
317,70002,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
318,70002,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
319,70002,Third WE,Breakfast,"['Boiled Noodles', nan, nan, 'Boiled Rice', 'Water']"
320,70003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets', 'Water']"
321,70003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Fried Fish', nan]"
322,70003,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', 'Water']"
323,70007,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
324,70007,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
325,70007,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, 'Water']"
326,70009,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
327,70009,Second WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water', 'Milk', nan]"
328,70009,Third WE,Breakfast,"['Boiled Fish', nan, 'Boiled Rice', 'Water']"
329,70101,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
330,70101,Second WD,Breakfast,"[nan, nan, nan, 'Boiled Rice']"
331,70101,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Milk', 'Water']"
332,70102,First WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
333,70102,Second WD,Breakfast,"['Water', 'Boiled Rice', 'Fried Processed Meat', nan, 'Baked Sweets']"
334,70102,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Water']"
335,70103,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Condiment', 'Water']"
336,70103,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
337,70103,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Boiled Leafy Vegetable', nan]"
338,70107,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
339,70107,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
340,70107,Third WE,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan]"
341,70109,First WD,Breakfast,"['Fried Vegetable', nan, nan, 'Boiled Rice', 'Water']"
342,70109,Second WD,Breakfast,"['Fried Beef', nan, 'Fried Egg', 'Boiled Rice']"
343,70109,Third WE,Breakfast,"['Boiled Noodles', 'Fried Vegetable', nan, nan, 'Boiled Rice']"
344,71001,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
345,71001,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
346,71001,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
347,71005,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
348,71005,Second WD,Breakfast,"['Boiled Rice', 'Sweets']"
349,71005,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
350,71101,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
351,71101,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Boiled Vegetable', nan, nan, nan, nan]"
352,71101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
353,71102,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
354,71102,Second WD,Breakfast,"['Boiled Rice', 'Condiment', 'Water']"
355,71102,Third WE,Breakfast,"['Boiled Rice', 'Condiment', 'Water']"
356,71105,First WD,Breakfast,"['Boiled Rice', 'Sweets']"
357,71105,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
358,71105,Third WE,Breakfast,"['Boiled Rice', 'Sweets']"
359,71107,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
360,71107,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
361,71107,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan, nan]"
362,71109,First WD,Breakfast,"['Boiled Rice', nan, nan]"
363,71109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
364,80003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Milk', nan]"
365,80003,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
366,80003,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Fried Egg', nan]"
367,80004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
368,80004,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
369,80004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
370,80005,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
371,80005,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
372,80005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
373,80009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
374,80009,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Condiment', 'Baked Bread', 'Water', 'Milk']"
375,80009,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
376,80011,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, nan, 'Milk', nan]"
377,80011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan, nan]"
378,80011,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
379,80012,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
380,80102,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, nan]"
381,80102,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan]"
382,80102,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, 'Fruit', 'Milk']"
383,80103,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
384,80103,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
385,80103,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
386,80106,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable']"
387,80106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Fried Fish', nan]"
388,80106,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
389,80111,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan]"
390,80111,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
391,80111,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
392,81001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
393,81001,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, nan, 'Water']"
394,81001,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
395,81101,First WD,Breakfast,"['Boiled Rice', 'Condiment', nan, nan, nan]"
396,81101,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
397,81101,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
398,81103,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
399,81103,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
400,81103,Third WE,Breakfast,"['Sauteed Vegetable', nan, nan, nan, nan, 'Boiled Rice', 'Water']"
401,90002,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
402,90002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
403,90002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water', 'Milk', nan]"
404,90003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
405,90003,Second WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Water', 'Boiled Rice']"
406,90003,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
407,90004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
408,90004,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg', 'Milk']"
409,90004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Milk']"
410,90010,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Stir-fried Vegetable', nan, nan, nan]"
411,90010,Second WD,Breakfast,"['Milk', nan]"
412,90010,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
413,90102,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Milk', nan]"
414,90102,Second WD,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, nan, 'Milk', nan]"
415,90102,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', 'Milk', nan]"
416,90104,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', 'Milk']"
417,90104,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Pork', nan]"
418,90104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
419,90105,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Milk', 'Water']"
420,90105,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water', 'Raw Fruit']"
421,90105,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
422,90107,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
423,90107,Second WD,Breakfast,"['Fried Egg', nan, 'Water', 'Boiled Rice']"
424,90107,Third WE,Breakfast,"['Boiled Rice', 'Sweets', nan]"
425,91002,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
426,91002,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish']"
427,91002,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan]"
428,91004,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', 'Water']"
429,91004,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
430,91004,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', 'Water']"
431,91007,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
432,91007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
433,91007,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Processed Meat', nan]"
434,91009,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
435,91009,Second WD,Breakfast,"['Boiled Rice', 'Deep-Fried Pork', nan, nan, nan]"
436,91009,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Milk', nan]"
437,91011,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
438,91011,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
439,91011,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Milk']"
440,91102,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
441,91102,Second WD,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
442,91102,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
443,91103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
444,91103,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
445,91103,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
446,91107,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
447,91107,Second WD,Breakfast,"['Milk', nan]"
448,91107,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Sweets']"
449,91108,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
450,91108,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Fried Egg', 'Condiment']"
451,91108,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Fried Processed Meat', 'Condiment', 'Water', 'Milk']"
452,91109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
453,91109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', 'Fried Egg', nan, 'Water']"
454,91109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
455,91110,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
456,91110,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
457,91110,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
