,Household No.,HHLD Visit,Meal,Dish List
287,81002,Second WD,Breakfast,"['Sweets', nan, 'Water']"
288,81002,Third WE,Breakfast,"['Sweets', nan, 'Water']"
289,81003,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
290,81003,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
291,81003,Third WE,Breakfast,"['Fried Vegetable', nan, nan, 'Water', 'Boiled Rice']"
292,81004,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
293,81004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
294,81004,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Water', nan]"
295,81101,First WD,Breakfast,"['Boiled Rice', 'Condiment', nan, nan, nan]"
296,81101,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
297,81101,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
298,81102,First WD,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
299,81102,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
300,81102,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
301,81103,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
302,81103,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
303,81103,Third WE,Breakfast,"['Sauteed Vegetable', nan, nan, nan, nan, 'Boiled Rice', 'Water']"
304,81106,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
305,81106,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
306,81106,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Pork', nan, nan, nan]"
307,90002,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
308,90002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
309,90002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water', 'Milk', nan]"
310,90005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
311,90005,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
312,90005,Third WE,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
313,90102,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Milk', nan]"
314,90102,Second WD,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, nan, 'Milk', nan]"
315,90102,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', 'Milk', nan]"
316,90103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
317,90103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
318,90103,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Raw Fruit', 'Water']"
319,90104,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', 'Milk']"
320,90104,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Pork', nan]"
321,90104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
322,90108,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
323,90108,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan, 'Water']"
324,90108,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water', 'Milk', 'Water']"
325,90109,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
326,90109,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
327,90109,Third WE,Breakfast,"['Fried Processed Meat', 'Milk', 'Water', 'Boiled Rice']"
328,91007,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
329,91007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
330,91007,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Processed Meat', nan]"
331,91106,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Coffee', nan, 'Water']"
332,91106,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, 'Water']"
333,91106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Coffee', nan, nan]"
