,Household No.,HHLD Visit,Meal,Dish List
285,60008,First WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Boiled Rice']"
286,60008,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
287,60008,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
288,60009,First WD,Breakfast,"['Coffee', nan, 'Boiled Rice', 'Boiled Egg']"
289,60009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
290,60009,Third WE,Breakfast,"['Coffee', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
291,60010,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Raw Fruit', 'Water']"
292,60010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
293,60010,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', 'Water']"
294,60011,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
295,60011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
296,60011,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
297,60012,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
298,60012,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', 'Water']"
299,60012,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
300,61003,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Boiled Vegetable', nan, nan, nan, 'Water']"
301,61003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
302,61003,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
303,61004,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
304,61004,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk']"
305,61004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
306,61005,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
307,61005,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
308,61005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
309,61011,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
310,61011,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
311,61011,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
312,70001,First WD,Breakfast,"[nan, 'Boiled Rice']"
313,70001,Second WD,Breakfast,"['Fried Fish', 'Boiled Egg', 'Sweets', 'Water']"
314,70001,Third WE,Breakfast,"['Boiled Rice', nan]"
315,70002,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
316,70002,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
317,70002,Third WE,Breakfast,"['Boiled Noodles', nan, nan, 'Boiled Rice', 'Water']"
318,70003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets', 'Water']"
319,70003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Fried Fish', nan]"
320,70003,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', 'Water']"
321,70004,First WD,Breakfast,"['Fried Beef', nan, 'Boiled Rice', 'Water']"
322,70004,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
323,70004,Third WE,Breakfast,"['Boiled Rice', 'Stir-fried Leafy Vegetable', nan, nan, nan, 'Water']"
324,70005,First WD,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan, nan, 'Water']"
325,70005,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
326,70005,Third WE,Brunch,"['Boiled Rice', 'Boiled Pork', nan, nan, 'Water', nan]"
327,70006,First WD,Breakfast,"['Fruit', 'Milk', 'Water']"
328,70006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
329,70006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
330,70007,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
331,70007,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
332,70007,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, 'Water']"
333,70008,First WD,Breakfast,"['Boiled Rice', 'Stir-fried Pork/Chicken', nan, nan, 'Sweets']"
334,70008,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
335,70008,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
336,70009,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
337,70009,Second WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water', 'Milk', nan]"
338,70009,Third WE,Breakfast,"['Boiled Fish', nan, 'Boiled Rice', 'Water']"
339,71005,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
340,71005,Second WD,Breakfast,"['Boiled Rice', 'Sweets']"
341,71005,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
342,80001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan, nan, nan, 'Water']"
343,80001,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Milk', nan]"
344,80001,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, 'Water']"
345,80002,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
346,80002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
347,80002,Third WE,Breakfast,"['Boiled Rice', 'Chicken', nan]"
348,80003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Milk', nan]"
349,80003,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
350,80003,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Fried Egg', nan]"
351,80004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
352,80004,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
353,80004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
354,80005,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
355,80005,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
356,80005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
357,80006,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
358,80006,Second WD,Breakfast,"['Boiled Rice', 'Boiled Others']"
359,80006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
360,80007,First WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, nan, 'Milk', nan]"
361,80007,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Milk', nan]"
362,80007,Third WE,Breakfast,"['Boiled Rice', 'Milk', 'Canned Processed Meat', nan, nan, 'Water']"
363,80009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
364,80009,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Condiment', 'Baked Bread', 'Water', 'Milk']"
365,80009,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
366,80011,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, nan, 'Milk', nan]"
367,80011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan, nan]"
368,80011,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
369,80012,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
370,81001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
371,81001,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, nan, 'Water']"
372,81001,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
373,81002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
374,81002,Second WD,Breakfast,"['Sweets', nan, 'Water']"
375,81002,Third WE,Breakfast,"['Sweets', nan, 'Water']"
376,81003,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
377,81003,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
378,81003,Third WE,Breakfast,"['Fried Vegetable', nan, nan, 'Water', 'Boiled Rice']"
379,81004,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
380,81004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
381,81004,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Water', nan]"
382,81005,First WD,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan]"
383,81005,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
384,81005,Third WE,Breakfast,"['Milk', 'Water', 'Boiled Rice', 'Boiled Vegetable', nan, nan]"
385,81006,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
386,81006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
387,81006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
388,90002,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
389,90002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
390,90002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water', 'Milk', nan]"
391,90003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
392,90003,Second WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Water', 'Boiled Rice']"
393,90003,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
394,90005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
395,90005,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
396,90005,Third WE,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
397,90007,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Processed Meat', nan]"
398,90007,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', 'Fried Beef', nan, nan, 'Water']"
399,90007,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
400,90008,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
401,90008,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
402,90008,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
403,90010,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Stir-fried Vegetable', nan, nan, nan]"
404,90010,Second WD,Breakfast,"['Milk', nan]"
405,90010,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
406,91001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
407,91001,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
408,91001,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
409,91007,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
410,91007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
411,91007,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Processed Meat', nan]"
412,91009,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
413,91009,Second WD,Breakfast,"['Boiled Rice', 'Deep-Fried Pork', nan, nan, nan]"
414,91009,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Milk', nan]"
415,91010,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
416,91010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Pork', nan, 'Water']"
417,91010,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
418,91011,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
419,91011,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
420,91011,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Milk']"
