,Household No.,HHLD Visit,Meal,Dish List
283,90002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
284,90002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water', 'Milk', nan]"
285,90005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
286,90005,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
287,90005,Third WE,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
288,90102,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Milk', nan]"
289,90102,Second WD,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, nan, 'Milk', nan]"
290,90102,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', 'Milk', nan]"
291,90104,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', 'Milk']"
292,90104,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Pork', nan]"
293,90104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
294,90109,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
295,90109,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
296,90109,Third WE,Breakfast,"['Fried Processed Meat', 'Milk', 'Water', 'Boiled Rice']"
