,Household No.,HHLD Visit,Meal,Dish List
584,61103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
585,61104,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
586,61104,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, 'Water']"
587,61104,Third WE,Breakfast,"['Boiled Rice', 'Water', nan]"
588,61105,First WD,Breakfast,"['Boiled Rice', nan, nan]"
589,61105,Second WD,Breakfast,"['Boiled Rice', 'Processed Meat', nan, 'Boiled Pork']"
590,61105,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
591,61110,First WD,Breakfast,"['Boiled Rice', 'Condiment']"
592,61110,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
593,61110,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
594,70001,First WD,Breakfast,"[nan, 'Boiled Rice']"
595,70001,Second WD,Breakfast,"['Fried Fish', 'Boiled Egg', 'Sweets', 'Water']"
596,70001,Third WE,Breakfast,"['Boiled Rice', nan]"
597,70002,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
598,70002,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
599,70002,Third WE,Breakfast,"['Boiled Noodles', nan, nan, 'Boiled Rice', 'Water']"
600,70003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets', 'Water']"
601,70003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Fried Fish', nan]"
602,70003,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', 'Water']"
603,70004,First WD,Breakfast,"['Fried Beef', nan, 'Boiled Rice', 'Water']"
604,70004,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
605,70004,Third WE,Breakfast,"['Boiled Rice', 'Stir-fried Leafy Vegetable', nan, nan, nan, 'Water']"
606,70005,First WD,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan, nan, 'Water']"
607,70005,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
608,70005,Third WE,Brunch,"['Boiled Rice', 'Boiled Pork', nan, nan, 'Water', nan]"
609,70006,First WD,Breakfast,"['Fruit', 'Milk', 'Water']"
610,70006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
611,70006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
612,70007,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
613,70007,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
614,70007,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, 'Water']"
615,70009,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
616,70009,Second WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water', 'Milk', nan]"
617,70009,Third WE,Breakfast,"['Boiled Fish', nan, 'Boiled Rice', 'Water']"
618,70102,First WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
619,70102,Second WD,Breakfast,"['Water', 'Boiled Rice', 'Fried Processed Meat', nan, 'Baked Sweets']"
620,70102,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Water']"
621,70103,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Condiment', 'Water']"
622,70103,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
623,70103,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Boiled Leafy Vegetable', nan]"
624,70104,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
625,70104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
626,70104,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
627,70105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
628,70105,Second WD,Breakfast,"['Boiled Rice', 'Grilled Pork', 'Water']"
629,70105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
630,70107,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
631,70107,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
632,70107,Third WE,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan]"
633,70108,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
634,70108,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
635,70108,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
636,70109,First WD,Breakfast,"['Fried Vegetable', nan, nan, 'Boiled Rice', 'Water']"
637,70109,Second WD,Breakfast,"['Fried Beef', nan, 'Fried Egg', 'Boiled Rice']"
638,70109,Third WE,Breakfast,"['Boiled Noodles', 'Fried Vegetable', nan, nan, 'Boiled Rice']"
639,71005,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
640,71005,Second WD,Breakfast,"['Boiled Rice', 'Sweets']"
641,71005,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
642,71101,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
643,71101,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Boiled Vegetable', nan, nan, nan, nan]"
644,71101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
645,71105,First WD,Breakfast,"['Boiled Rice', 'Sweets']"
646,71105,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
647,71105,Third WE,Breakfast,"['Boiled Rice', 'Sweets']"
648,71106,First WD,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan, nan, 'Water']"
649,71106,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
650,71106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
651,80001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan, nan, nan, 'Water']"
652,80001,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Milk', nan]"
653,80001,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, 'Water']"
654,80002,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
655,80002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
656,80002,Third WE,Breakfast,"['Boiled Rice', 'Chicken', nan]"
657,80003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Milk', nan]"
658,80003,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
659,80003,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Fried Egg', nan]"
660,80004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
661,80004,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
662,80004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
663,80005,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
664,80005,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
665,80005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
666,80006,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
667,80006,Second WD,Breakfast,"['Boiled Rice', 'Boiled Others']"
668,80006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
669,80007,First WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, nan, 'Milk', nan]"
670,80007,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Milk', nan]"
671,80007,Third WE,Breakfast,"['Boiled Rice', 'Milk', 'Canned Processed Meat', nan, nan, 'Water']"
672,80009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
673,80009,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Condiment', 'Baked Bread', 'Water', 'Milk']"
674,80009,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
675,80011,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, nan, 'Milk', nan]"
676,80011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan, nan]"
677,80011,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
678,80012,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
679,80101,First WD,Breakfast,"['Boiled Rice', 'Condiment', 'Water']"
680,80101,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
681,80101,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Boiled Vegetable', nan, nan, nan]"
682,80102,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, nan]"
683,80102,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan]"
684,80102,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, 'Fruit', 'Milk']"
685,80103,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
686,80103,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
687,80103,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
688,80104,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Milk', nan]"
689,80104,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan]"
690,80104,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
691,80105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
692,80105,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
693,80105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
694,80106,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable']"
695,80106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Fried Fish', nan]"
696,80106,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
697,80107,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
698,80107,Second WD,Breakfast,"['Milk', 'Boiled Rice', 'Water']"
699,80107,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
700,80109,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, nan, 'Milk', nan, 'Water']"
701,80109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
702,80109,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish', nan, 'Milk', nan]"
703,80111,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan]"
704,80111,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
705,80111,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
706,80112,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
707,80112,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
708,80112,Third WE,Breakfast,"['Boiled Rice', nan, nan, 'Water']"
709,81002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
710,81002,Second WD,Breakfast,"['Sweets', nan, 'Water']"
711,81002,Third WE,Breakfast,"['Sweets', nan, 'Water']"
712,81003,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
713,81003,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
714,81003,Third WE,Breakfast,"['Fried Vegetable', nan, nan, 'Water', 'Boiled Rice']"
715,81004,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
716,81004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
717,81004,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Water', nan]"
718,81005,First WD,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan]"
719,81005,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
720,81005,Third WE,Breakfast,"['Milk', 'Water', 'Boiled Rice', 'Boiled Vegetable', nan, nan]"
721,81006,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
722,81006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
723,81006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
724,81101,First WD,Breakfast,"['Boiled Rice', 'Condiment', nan, nan, nan]"
725,81101,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
726,81101,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
727,81102,First WD,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
728,81102,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
729,81102,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
730,81103,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
731,81103,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
732,81103,Third WE,Breakfast,"['Sauteed Vegetable', nan, nan, nan, nan, 'Boiled Rice', 'Water']"
733,81105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
734,81105,Second WD,Breakfast,"['Boiled Chicken', 'Boiled Rice']"
735,81105,Third WE,Breakfast,[nan]
736,81106,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
737,81106,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
738,81106,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Pork', nan, nan, nan]"
739,90002,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
740,90002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
741,90002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water', 'Milk', nan]"
742,90003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
743,90003,Second WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Water', 'Boiled Rice']"
744,90003,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
745,90007,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Processed Meat', nan]"
746,90007,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', 'Fried Beef', nan, nan, 'Water']"
747,90007,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
748,90008,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
749,90008,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
750,90008,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
751,90010,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Stir-fried Vegetable', nan, nan, nan]"
752,90010,Second WD,Breakfast,"['Milk', nan]"
753,90010,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
754,90102,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Milk', nan]"
755,90102,Second WD,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, nan, 'Milk', nan]"
756,90102,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', 'Milk', nan]"
757,90103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
758,90103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
759,90103,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Raw Fruit', 'Water']"
760,90104,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', 'Milk']"
761,90104,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Pork', nan]"
762,90104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
763,90105,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Milk', 'Water']"
764,90105,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water', 'Raw Fruit']"
765,90105,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
766,90107,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
767,90107,Second WD,Breakfast,"['Fried Egg', nan, 'Water', 'Boiled Rice']"
768,90107,Third WE,Breakfast,"['Boiled Rice', 'Sweets', nan]"
769,90108,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
770,90108,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan, 'Water']"
771,90108,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water', 'Milk', 'Water']"
772,90109,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
773,90109,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
774,90109,Third WE,Breakfast,"['Fried Processed Meat', 'Milk', 'Water', 'Boiled Rice']"
775,90110,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
776,90110,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
777,90110,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
778,91001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
779,91001,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
780,91001,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
781,91007,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
782,91007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
783,91007,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Processed Meat', nan]"
784,91009,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
785,91009,Second WD,Breakfast,"['Boiled Rice', 'Deep-Fried Pork', nan, nan, nan]"
786,91009,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Milk', nan]"
787,91010,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
788,91010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Pork', nan, 'Water']"
789,91010,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
790,91011,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
791,91011,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
792,91011,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Milk']"
793,91106,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Coffee', nan, 'Water']"
794,91106,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, 'Water']"
795,91106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Coffee', nan, nan]"
796,91108,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
797,91108,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Fried Egg', 'Condiment']"
798,91108,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Fried Processed Meat', 'Condiment', 'Water', 'Milk']"
799,91109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
800,91109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', 'Fried Egg', nan, 'Water']"
801,91109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
802,91110,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
803,91110,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
804,91110,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
805,91111,First WD,Breakfast,"['Biscuit', 'Biscuit']"
806,91111,Second WD,Breakfast,"['Boiled Rice', 'Milk']"
807,91111,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', 'Raw Fruit']"
808,91112,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
809,91112,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
810,91112,Third WE,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
