,Household No.,HHLD Visit,Meal,Dish List
301,80105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
302,80109,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, nan, 'Milk', nan, 'Water']"
303,80109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
304,80109,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish', nan, 'Milk', nan]"
305,81002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
306,81002,Second WD,Breakfast,"['Sweets', nan, 'Water']"
307,81002,Third WE,Breakfast,"['Sweets', nan, 'Water']"
308,81006,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
309,81006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
310,81006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
311,81101,First WD,Breakfast,"['Boiled Rice', 'Condiment', nan, nan, nan]"
312,81101,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
313,81101,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
314,81104,First WD,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan, 'Water']"
315,81104,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
316,81104,Third WE,Breakfast,['Milk']
317,90002,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
318,90002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
319,90002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water', 'Milk', nan]"
320,90003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
321,90003,Second WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Water', 'Boiled Rice']"
322,90003,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
323,90004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
324,90004,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg', 'Milk']"
325,90004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Milk']"
326,90009,First WD,Breakfast,"['Fried Fish', nan, 'Boiled Egg', 'Boiled Rice']"
327,90102,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Milk', nan]"
328,90102,Second WD,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, nan, 'Milk', nan]"
329,90102,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', 'Milk', nan]"
330,90103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
331,90103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
332,90103,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Raw Fruit', 'Water']"
333,90104,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', 'Milk']"
334,90104,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Pork', nan]"
335,90104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
336,90108,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
337,90108,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan, 'Water']"
338,90108,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water', 'Milk', 'Water']"
339,90110,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
340,90110,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
341,90110,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
342,91009,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
343,91009,Second WD,Breakfast,"['Boiled Rice', 'Deep-Fried Pork', nan, nan, nan]"
344,91009,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Milk', nan]"
345,91010,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
346,91010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Pork', nan, 'Water']"
347,91010,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
348,91101,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Milk', nan]"
349,91101,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan]"
350,91101,Third WE,Breakfast,"['Boiled Rice', 'Boiled Egg']"
351,91103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
352,91103,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
353,91103,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
354,91106,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Coffee', nan, 'Water']"
355,91106,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, 'Water']"
356,91106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Coffee', nan, nan]"
357,91111,First WD,Breakfast,"['Biscuit', 'Biscuit']"
358,91111,Second WD,Breakfast,"['Boiled Rice', 'Milk']"
359,91111,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', 'Raw Fruit']"
