,Household No.,HHLD Visit,Meal,Dish List
587,90102,Second WD,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, nan, 'Milk', nan]"
588,90102,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', 'Milk', nan]"
589,90103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
590,90103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
591,90103,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Raw Fruit', 'Water']"
592,90104,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', 'Milk']"
593,90104,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Pork', nan]"
594,90104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
595,90108,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
596,90108,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan, 'Water']"
597,90108,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water', 'Milk', 'Water']"
598,90109,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
599,90109,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
600,90109,Third WE,Breakfast,"['Fried Processed Meat', 'Milk', 'Water', 'Boiled Rice']"
601,90110,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
602,90110,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
603,90110,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
604,91001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
605,91001,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
606,91001,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
607,91007,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
608,91007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
609,91007,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Processed Meat', nan]"
610,91009,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
611,91009,Second WD,Breakfast,"['Boiled Rice', 'Deep-Fried Pork', nan, nan, nan]"
612,91009,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Milk', nan]"
613,91010,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
614,91010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Pork', nan, 'Water']"
615,91010,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
616,91011,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
617,91011,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
618,91011,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Milk']"
619,91106,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Coffee', nan, 'Water']"
620,91106,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, 'Water']"
621,91106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Coffee', nan, nan]"
622,91108,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
623,91108,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Fried Egg', 'Condiment']"
624,91108,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Fried Processed Meat', 'Condiment', 'Water', 'Milk']"
625,91109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
626,91109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', 'Fried Egg', nan, 'Water']"
627,91109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
628,91110,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
629,91110,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
630,91110,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
631,91111,First WD,Breakfast,"['Biscuit', 'Biscuit']"
632,91111,Second WD,Breakfast,"['Boiled Rice', 'Milk']"
633,91111,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', 'Raw Fruit']"
634,91112,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
635,91112,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
636,91112,Third WE,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
